"","Measles_Children12M","Fully_Children23M","BCG_Children23M","OPV2_Children23M","TT1_Mother0-11MChildren","PENTA1_Children12M","OPV3_Children12M","OPV3_Children23M","VitACoverage_Children12-59M","OPV1_Children23M","TT5_Mother0-11MChildren","PENTA2_Children12M","PENTA2_Children23M","OPV1_Children12M","BCG_Children12M","OPV2_Children12M","Fully_Children12M","PENTA1_Children23M","Measles_Children23M","TT2_Mother0-11MChildren","TT3_Mother0-11MChildren","PENTA3_Children23M","PENTA3_Children12M","TT4_Mother0-11MChildren","sex_ratio","rate_infant_mortality","prop_muslim","rate_in_women","prop_source_light_eletricity","rate_separation","rate_in_45to64y","prop_women_15.45y_overwomen","prop_house_wooden","prop_house_bamboo","prop_house_mud","rate_out_65yplus","prop_married_..15y","mean_mothers_age","prop_married_women_15.45y","rate_out_0to14y","rate_out_women","prop_pop_women","prop_secondary_or_higher","rate_live_births","rate_fertility","rate_out_men","prop_registered_births","prop_pop_rural","prop_house_semipucca","prop_household_head_women","rate_in_65yplus","rate_out_15to44y","rate_literacy_7yplus","rate_marriage","prop_drinking_tubewell_water","prop_deaths_rural","prop_pop_rural_women","rate_under5y_mortality","mean_age_marriage","prop_hindu","rate_in_15to44y","rate_in_men","rate_in","prop_attendant_delivery","rate_divorce","prop_women_15.45y_overtotal","dependency_ratio","rate_in_0to14y","prop_house_building","prop_primary","prop_live_births","rate_child_death","mean_age","prop_divorce_marriage","ratio_child_women","rate_maternal_mortality","rate_out","prop_sanitary_open","mean_household_head_age","rate_out_45to64y","prop_sanitary_with_water","rate_death","03Immunization: PCV vial wastage rate","04Newborn: Percentage of newborns delivered by SBA at community that received CHX (7.1%) to the cord after birth","03Immunization: OPV 3 Crude Coverage %","03Immunization: Penta 1 to MR 1 drop out Rate","03Immunization: Pentavalent vial wastage rate","03Immunization: Penta 2 Crude Coverage %","01MaternalHealth: Institutional Normal Delivery Rate (Only EmOC Facilities)","03Immunization: PCV 2 Crude Coverage %","01MaternalHealth: Percentage of postpartum hemorrhage among admitted patient in EmONC","03Immunization: MR 1 Crude Coverage %","03Immunization: fIPV1 Crude Coverage %","03Immunization: IPV vial wastage rate","03Immunization: fIPV2 Crude Coverage %","02ChildHealth: % of neonatal death reported individually","07Vaccine&LogisticsstockofUpazilaMunCC: Differences between Pentavalent doses and vial uses","04Newborn: % of female baby admitted in SCANU reported individually","01MaternalHealth: Percentage of cases with puerperal sepsis among admitted patient in EmONC","04Newborn: Percentage of newborns initiated breastfeeding within one hour after birth","04Newborn: % of male baby admitted in SCANU reported individually","02ChildHealth: IMCI Stunting (%)","03Immunization: MR vial wastage rate","02ChildHealth: % of breast feeding initiated within 1 hour by CSBA","03Immunization: BCG left out Rate","03Immunization: BCG to Penta 3 drop out Rate","03Immunization: Pentavalent vial use and doses ratio","01MaternalHealth: Institutional C-section rate","05Logistics: Percentage of functional x-ray","03Immunization: Penta 3 Crude Coverage %","03Immunization: Penta 1 to Penta 3 drop out Rate","03Immunization: BCG Crude Coverage %","02ChildHealth: Percentage of diarrhea reported at facility","01MaternalHealth: % of maternal death reported individually with causes of death","02ChildHealth: Percentage of pneumonia reported at facility","03Immunization: OPV vial wastage rate","01MaternalHealth: Proportion of cases with postpartum hemorrhage among admitted patient in EmONC","03Immunization: PCV 3 Crude Coverage %","03Immunization: BCG vial wastage rate","03Immunization: OPV 1 Crude Coverage %","02ChildHealth: IMCI Wasting (%)","03Immunization: OPV 0 Crude Coverage %","02ChildHealth: Neonatal Case fatality rate (EmOC)","03Immunization: EPI Session drop out rate","03Immunization: Penta 1 to MR 2 drop out Rate","04Newborn: Percentage of newborn who received postnatal care within two days of birth at facility","01MaternalHealth: Maternal Case fatality rate (EmOC)","01MaternalHealth: Proportion of cases with puerperal sepsis among admitted patient in EmONC","05Logistics: Percentage of functional ambulance","04Newborn: Percentage of newborns delivered by SBA at facility that received CHX (7.1%) to the cord after birth","03Immunization: PCV 1 Crude Coverage %","03Immunization: MR 2 Crude Coverage %","03Immunization: Penta 1 Crude Coverage %","02ChildHealth: IMCI Underweight (%)","03Immunization: TT vial wastage rate","03Immunization: BCG to MR 1 Drop out Rate","03Immunization: OPV 2 Crude Coverage %","distr_GOdistr_GOPill_total","Imp12DistrNGOMonthThana_Percent_PerFemale","imp11subdistr_ngothanaprocessNGO_Percent_Condom","imp11subdistr_thanaprocessPercent_Implant","distr_GOdistr_GOImp_normal","imp11subdistr_thanaprocessCAR","imp12distr_monthprocessImp12DistrMonthThana_Percent_IUD","distr_GOdistr_GOfemalenormal","distr_GOdistr_GOfemale_total","Imp12DistrNGOMonthThana_Percent_IUD","distr_GOdistr_GOImp_total","Imp12DistrNGOMonthThana_Percent_Implant","distr_GOdistr_GOIUD_total","imp11subdistr_ngothanaprocessNGO_Percent_Injectable","imp11subdistr_thanaprocessPercent_Pill","imp12distr_monthprocessImp12DistrMonthThana_CAR","distr_GOdistr_GOPermanent_method","imp11subdistr_thanaprocessPercent_IUD","imp11subdistr_thanaprocessPercent_PerFemale","Imp12DistrNGOMonthThana_Percent_Injectable","imp11subdistr_thanaprocessPercent_Injectable","imp11subdistr_ngothanaprocessNGO_Percent_PerFemale","Imp12DistrNGOMonthThana_CAR","imp12distr_monthprocessImp12DistrMonthThana_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_Implant","imp11subdistr_ngothanaprocessNGO_Percent_PerMale","distr_GOdistr_GOper_male","imp11subdistr_ngothanaprocessNGO_Percent_Implant","distr_GOdistr_GOInj_vial","Imp12DistrNGOMonthThana_Percent_Condom","distr_GOdistr_GOIUD_normal","Imp12DistrNGOMonthThana_Percent_PerMale","Imp12DistrNGOMonthThana_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_Injectable","distr_GOdistr_GOCondom","imp11subdistr_ngothanaprocessNGO_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_PerMale","imp11subdistr_thanaprocessPercent_Condom","imp12distr_monthprocessImp12DistrMonthThana_Percent_PerFemale","imp11subdistr_ngothanaprocessNGO_Percent_IUD","imp12distr_monthprocessImp12DistrMonthThana_Percent_Condom","distr_GOdistr_GOShukhi","imp11subdistr_thanaprocessPercent_PerMale","imp11subdistr_ngothanaprocessNGO_CAR","sex_ratio_1","prop_unmet_need_family_planing","prop_female_head","prop_women_15.45y_overwomen_1","prop_married_..15y_1","prop_antenatal_coverage","prop_married_women_15.45y_1","prop_pop_women_1","prop_pop_rural_1","prop_registered_under5","prop_institutional_delivery","prop_pop_rural_women_1","prop_antenatal_care4.","prop_attendant_delivery_1","dependency_ratio_1","prop_caesarean","prop_current_contraceptive"
"Jessore",-0.44,7.35,0,-1.21,0.51,-1.41,-5.76,-6.8,-1.12,-2,41.47,-1.41,-1.21,-1.41,0.6,-1.41,3.25,-2,2.3,2.27,16.09,1.77,1.66,39.58,-1.24,-68.92,5.66,17.72,17.04,28.57,65.47,1.93,-2.05,-76.79,-33.28,-71.13,3.06,4.17,1.72,-16.68,-3.71,0.63,43.35,-14.68,-18.63,-5.01,-81.14,2.55,-2.56,34.78,74.22,4.6,43.07,1.16,-4.99,11.35,4.05,-72.58,0,-41.84,20.57,40.66,27.13,93.59,145.76,2.56,-3.58,26.39,110.77,1.76,2.18,-100,4.92,142.07,-8.11,-100,-4.3,43.9,0.95,-5.56,57.58,-9.32,-904.69,0.93,-6,-170.59,7.69,0.51,-20.91,0,-45.59,3.32,-51.66,89.09,-51.6,-31.43,127.35,0,-71.43,29.27,0,9.68,11.25,0.52,12.96,-50,7.69,16.21,-9.36,0.41,48.72,-0.1,-26.05,6.9,-20.57,-7.55,-45.59,-0.81,0.23,-4.8,-14.63,-16.67,-7.47,650,366.67,-18.09,-42.77,-71.43,5.08,32.12,0.51,-18.22,0.31,8.7,111.48,-102.26,-4.88,-0.13,1.08,-7.45,42.44,-35.3,-0.63,-0.53,-81.3,-43.58,27.84,-33.48,46.04,-27.32,0.66,-5.69,-0.62,-62.79,-0.53,1.99,0.66,-1.04,1.08,2.39,-5.71,43.27,2.2,-83.4,46.04,-13.61,-7.45,-29.29,2.2,-7.87,-1.04,13.29,-7.87,-7.51,18.05,1.99,27.84,17.9,-1.31,-7.51,2.39,-8.34,13.81,72.43,-3.94,0.52,91.91,-0.32,-4.27,60.2,-4.4,26.4,68.68,27.36,43.57,-1.86,47.97,-6.41
"Jhalokati",3.27,12.77,0.3,-0.51,-0.71,-0.5,-5.25,-4.94,-24.52,-0.5,0.19,-1.01,-1.01,-0.5,0.3,-0.51,11.54,-0.5,5.2,-1.72,5.48,5.97,5.63,10.87,2.02,-31.55,-9.1,34.9,44.82,-12.5,43.56,4.26,-17.55,-21.05,150,237.97,1.77,4,4.75,32.62,45.48,-1,50.09,-8.24,-10.27,38.81,-91.27,-23.42,55.19,-33.48,164.57,39.1,38.16,85.21,-0.9,-13.94,-24.99,-52.09,4.55,130.77,32.76,42.03,38.01,181.3,124,3.2,-10.8,36.44,85.62,-14.03,-0.94,-100,3.8,20.75,-4.78,NA,42.35,-81.39,-3.45,71.98,24.44,9.57,-591.43,-8,1.57,-66,-39100,1.77,-17.81,1.34,-15.38,6.24,-51.59,0,-51.64,300,-102633.33,NA,66.67,-44.85,NA,-23.33,6.72,-8.73,-79.36,-612.5,-39100,14.08,-10.43,2.83,-8.77,3.88,15.78,NA,-4.26,-26.97,-15.38,1.78,0,2.92,-31,-3.85,-86.88,147.22,106.52,-46.63,NA,66.67,7.52,-46.63,2.71,-8.37,2.81,6.67,73.09,-53.49,1.56,12.41,23.83,1.75,134.56,147.78,3.82,14.01,-38.02,15.13,45.25,166.7,102.56,15.52,-10.13,-9.28,3.82,-40.21,14.01,12.72,-10.13,-10.74,23.83,1.39,-9.28,134.56,1.53,-83.64,102.56,13.37,1.75,12.5,1.53,-14.05,-10.74,38.03,-14.05,30.43,0.28,12.72,45.25,0.28,9.81,30.43,1.39,-8.54,-20.54,58.95,0.94,-1.41,85.4,-1.14,-10.47,-45.83,-18.95,105.24,-44.56,-9.25,54.32,11.57,241.27,-9.58
"Jhenaidah",-8.56,-4.55,-0.3,-0.5,0,-0.6,-7.12,-7.68,-1.85,-0.6,30.14,-0.5,-0.5,-0.6,-0.3,-0.5,-8.71,-0.6,-4.05,0.61,5.51,-1.51,-0.87,19.64,-0.67,-32.35,2.64,-1.92,36.45,-100,32.29,0.66,-15.69,-79.43,-27.78,-18,4.87,-3.85,5.14,-56.04,-53.4,0.34,30.57,-19.63,-20.17,-52.3,-96.74,-1.94,33.22,20.18,190.67,-49.97,54.49,-32.31,-2.05,-17.95,-1.18,-18.77,4.55,-13.73,-1.52,5.11,0.85,114.42,84.13,1.03,-3.31,-11.28,9.18,-4.27,-0.31,18.23,4.02,173.51,-3.99,-100,-52.92,-53.77,0.71,-71.43,11.32,-27.1,-856.94,-16.01,0.41,63.64,337.5,0.9,-9.98,-0.7,-23.19,0.5,-52.01,120.45,-52.01,400,892.4,0,70,6.91,0,-10.91,14.78,-6.07,8,-34.04,368.75,7.57,-5.34,1.84,-30.3,0.2,3.13,-33.34,-9.52,-4.21,-23.19,-1.23,0.8,-0.4,-36.36,5,-81.05,-1405,622.86,-3.97,28.69,70,15.72,-1.6,-1.39,-21.66,0.69,11.11,21.71,-12,-0.3,105.46,50.89,-26.25,64.83,44.66,-1.19,3.45,-66.78,62.81,64.37,66.8,236.87,397.72,-16.22,-5.54,-1.19,40.18,3.45,-7.31,-16.22,2.59,50.89,-4.5,-5.54,64.83,57.14,-92.86,236.87,114.81,-26.25,376.09,57.14,-3.83,2.59,199.96,-3.83,25.27,23.64,-7.31,64.37,23.64,103.14,25.27,-4.5,-5.98,-2.41,-13.98,0.3,4.05,15.65,2.95,-12.6,-28.93,-18.89,29.1,-24.08,-17.92,12.84,-3.92,36.3,-5.16
"Joypurhat",-4.07,-5.47,0,-0.8,-0.9,-0.5,-10.05,-10.05,3.43,-0.5,37.8,-0.2,-0.8,-0.5,0,-0.2,-9.05,-0.5,-0.21,-0.61,3.03,-5.24,-5.24,13.96,-1.05,-14.34,11.51,45.67,44.49,-86.96,121.95,2.61,-42.36,-49.19,-7.52,-79.73,4.65,0,0.58,-68.03,-57.25,0.55,35.19,7.7,5.8,-70.25,40.87,27.38,-1.76,29.2,112.28,-56.74,56.79,-11.72,2.63,15.73,29.33,-35.75,-8.7,-76.98,42.04,110.28,68.17,86.64,-76.81,3.16,-7.04,129.03,99.9,11.48,-1.29,-100,6.42,-73.89,-15.23,-100,-62.73,-17.58,3.82,-86.32,-4.49,-7.61,-833.77,-23.18,1.82,-60.64,3344.44,2.11,-7.02,2.21,-30.3,2.2,-52.32,0,-52.26,-18.18,6944.05,0,-25,0.77,0,-35.29,2.82,24.09,-114.52,-75.71,3344.44,11.87,3.72,2.02,-16.67,3.72,16.68,NA,87.39,-54.5,-30.3,1.72,-0.11,1.39,-33.87,-5.38,11.32,3300,837.5,9.45,-62.59,-25,10.96,-6.08,1.79,-19.29,1.69,7.69,33.53,-43.33,2.11,-33.14,3.31,36.91,208.87,96.05,1.74,-12.64,-89.95,-47.74,36.36,99.33,188.89,43.79,-26.05,-8.37,1.74,-68.94,-12.64,-4.05,-26.05,-9.92,3.31,-2.07,-8.37,208.87,-31.46,-78.95,188.89,-37.69,36.91,43.79,-31.46,-2.84,-9.92,-4.81,-2.84,8.62,34.57,-4.05,36.36,34.57,-33.8,8.62,-2.07,7.94,-24.51,-73.12,-0.71,-4.67,1.77,-1.63,-23.56,126.21,-28.26,2.68,141.7,-45.06,21.21,-14.47,-1.63,-1.7
"Khagrachhari",3.17,11.28,4.62,4.89,6.75,3.99,-1.09,-0.22,4.44,3.99,70.06,4.81,5.56,3.99,4.62,4.14,9.81,3.99,5.59,9.39,31.51,9.56,8.6,46.47,-3.94,-42.64,-41.99,-50.97,-57.28,-100,-43.86,-7.34,-11.3,-11.83,33.66,-53.62,2.63,-4,1.69,-47.07,-42.51,2.04,-11.11,-8.66,-1.05,-51.96,-91.96,74.37,-52.58,-13.54,-53.22,-45.5,46.54,31.74,-5.49,75.98,75.19,-49.39,0,309.68,-54.78,-62.33,-56.37,229.19,-12.33,-5.45,9.24,-60.97,18.9,-6.18,-2.4,-100,4.22,-33.78,19.34,NA,-47.03,207.69,2.29,-57.17,-61.68,-20.69,-753.03,-5.81,1.69,-107.71,-509.09,2.99,2.06,-2.29,-16.67,6.16,-50.57,17.96,-50.46,112.5,-936.84,0,-19.23,-10.21,0,3300,1.26,-1.54,657.58,-1460,-509.09,-1.41,-20.39,2.89,-106.06,2.19,-11.94,76.91,40.52,-19.95,-16.67,-6.55,0.79,0.89,384.21,18.49,-58.23,100,192.86,0.34,-52.9,-19.23,-9.82,-9.69,-2.17,-6.41,2.18,974.07,-0.39,-131.38,2.79,-23.47,13.21,16.24,56.92,22.26,1.95,-3.96,-54.74,-38.62,98.64,23,124.94,-13.99,-2.22,-3.64,1.95,-53.04,-3.74,-3.27,-2.22,-3.87,13.21,3.13,-3.6,56.92,6.48,-55.56,124.94,-12.46,16.24,-42.3,6.48,-25.64,-3.87,-16.15,-25.64,43.4,-3.71,-3.27,98.64,-3.89,-24.45,43.4,3.13,41.66,-30.24,6.36,41.99,2.83,Inf,1.36,27.98,Inf,319.58,Inf,Inf,NA,Inf,-44.6,Inf,-9.36
"Khulna",-6.83,-7.15,0.1,-4.26,0,-6.13,-9.43,-9.23,3.08,-6.13,-1.8,-4.46,-4.26,-6.13,0.1,-4.46,-10.86,-6.13,-3.12,-2.88,-6.7,-8.21,-8.41,-4.08,-1.85,45.06,-5.31,131.9,26.79,-48.65,218.23,6.12,-13.97,-53.7,-77.63,232.35,4.79,4.17,0.68,107.89,127.05,0.95,73.53,40.14,33.28,156.49,220.38,-48.81,48.36,8.09,273.58,134.6,54.05,57.16,0.71,-50.92,-48.23,-17.09,4.55,58.62,133.8,157.18,143.43,163.85,13.33,7.12,-16.46,131.36,86.34,-8.78,-1.82,-100,8.21,-27.81,-15.29,Inf,140.55,1372.73,0.85,290.85,50.17,69.18,-930,7.87,-2.53,43.75,1064.71,-2.2,-0.63,-2.49,18.37,-3.56,-52.77,84.62,-52.71,-36.85,1930.23,0,-53.33,14.57,0,14.75,33.33,-9.47,-62.16,-20.83,1064.71,2.56,4.01,-1.11,-33.33,-2.22,6.28,3396.5,-0.28,-69.26,18.37,-4.25,-1.29,-2.47,14.29,34.62,61.22,71.43,11.96,36.04,-97.47,-53.33,-3.6,14.34,-2.35,-3.36,-2.07,10.2,9.38,24.53,-2.86,-15.9,238.58,9.43,135.69,1.38,0.14,-0.62,-60.16,-47.06,22.5,15.48,256.14,-7.08,-24.31,-9.93,0.14,-65.83,-0.62,34.93,-24.31,-8.36,238.58,-0.12,-9.95,136.08,213.25,-75.63,256.14,0.86,9.43,-9.53,213.25,-15.26,-8.41,-6.43,-15.26,28.27,1.5,35.09,22.5,1.42,-16.53,28.01,-0.12,-0.17,-8.96,33.07,-3.96,2.39,6.86,8.53,-0.72,-12.24,-41.86,8.49,-9.45,-11.4,2.17,3.83,23.69,5.18
"Kishoreganj",-8.53,4.73,3.43,1.67,1.43,1.25,-6.41,-5.25,10.05,1.25,7.92,0.94,1.67,1.25,3.43,0.94,-5.33,1.25,1,3.97,0.23,2.97,1.71,7.2,-3.63,18.74,4.32,2.71,39.59,87.88,17.37,-3.29,-0.52,-46.27,111.11,46.79,2.4,-3.85,4.48,73,49.28,1.86,0.89,-8.41,-6.59,72.73,-49.59,15.64,-7.36,31.21,59.26,53.3,72.93,-5,0.5,21.74,18.15,0.93,0,-31.27,6.55,19.45,9.56,149.04,-14.68,-1.46,2.15,10.17,3.4,-0.93,-0.48,-38.33,1.32,-10.39,5.02,NA,59.9,2064.86,0.56,55.76,26.15,-7.87,-1612.5,-10.89,-4.65,153.16,-1186.21,-4.43,0.24,-5.04,18.4,-2.9,-53.81,0,-53.82,2.16,-2214.42,0,47.62,-6.4,0,-34.62,2.31,-4.54,3316.67,20,-1186.21,0.17,4.24,-4.25,27.66,-4,7.58,104.37,-2.44,-22.77,18.4,-6.49,-0.48,-3.52,-33.33,15.38,-11.68,Inf,5945.45,-4.92,-57.95,47.62,-5.95,-9.67,-4.64,-16.65,-4.03,-8.57,20.87,465.22,-4.52,-57.27,75.56,-33.36,148.56,-49.08,-0.73,6.58,-82.94,-69.74,36.28,-48.8,202.34,-71.51,3.8,-7.99,-0.73,-78.77,6.58,26.54,3.8,-3.98,75.56,5.82,-7.99,148.56,59.74,-90.43,202.34,-58.94,-33.36,-71.66,59.74,-11.24,-3.98,-53.23,-11.24,25.95,-14.27,26.54,36.28,-14.27,-57.57,25.95,5.82,3.07,-13.2,-10.03,0.35,4.62,116.63,0.98,3.75,40.31,-11.6,111.65,52.85,68.64,57.02,2.6,198.02,9.5
"Kurigram",1.29,5.13,0,-0.1,0.4,-0.2,-3.36,-5.54,3.43,-0.2,39.08,-0.1,-0.1,-0.2,0,-0.1,2.52,-0.2,3.9,1.75,10.5,-2.75,-0.43,19.21,0.81,-3.98,-2.29,1.05,101.18,-70.59,44.22,1.98,-10.39,-40.64,41.18,44.12,5.59,0,2.82,18.3,1.36,-0.41,41.94,12.7,11.6,-0.54,-72.89,-9.36,52.74,-2.86,75,-5.09,71.93,43.82,-2.09,10.06,-8.99,-15.97,-4.55,59.34,-1.9,2.68,1.69,207.33,24.48,1.58,-12.13,-2.92,106.94,-1.97,-0.59,-60,8.38,-13.06,-19.83,Inf,0.59,-49.23,0.98,-23.93,51.86,15.25,-1497.62,-19.22,-2.93,73.33,466.67,-1.92,-4.55,-4.67,22.5,-2.53,-51.56,33.33,-51.57,2.06,1040.66,0,100,-20.93,0,-20.69,11.78,-15.18,-309.88,-21.21,485.11,14.92,17.8,-1.74,-19.23,-2.48,-2.85,-4.01,4.23,-6.6,22.5,-5.71,-1.06,-4.37,-12.5,-8.7,-24.9,1953.85,807.14,-21.74,-8.68,100,-5.91,-21.6,-4.51,-24.33,-2.3,-19.64,16.2,4.76,-2.82,124.39,69.94,-9.91,90.59,154.51,-2.08,8.58,-32.51,-21.38,24.51,154.51,45.95,186.72,-5.21,-12.56,-2.05,-39.83,8.58,-3.33,-5.21,14.29,69.94,-1.45,-12.6,91.54,102.97,-80,45.95,126.72,-9.91,174.51,102.97,-9.22,14.34,156.07,-9.22,33.05,12.05,-3.33,24.51,12.05,122.77,33.05,-1.45,-5.05,-34.18,118.67,-7.28,0.24,-7.35,0.09,-2.2,21.7,-66.72,98.72,19.12,32.63,81.12,-4.54,269.88,3.46
"Kushtia",12.34,19.42,0,-0.4,0.71,-0.6,-1.96,-3.45,-5.41,-0.6,11.79,-0.4,-0.4,-0.6,0,-0.4,18.57,-0.6,11.58,3.82,10.74,6.97,6.97,29.75,-1.28,68.13,-1.67,17.19,13,130,95.31,3.16,-31.47,-81.9,-14.88,0,4.23,0,3.13,33.43,53.56,0.67,-5.18,-4.81,-6.43,51.63,182.81,5.13,27.89,11.19,28.26,62.84,42.87,27.37,4.2,22.82,5.36,31.34,0,59.43,7.28,7.24,13.06,61.61,4.64,3.81,-8.88,8.15,-14.27,14.1,-2.02,-21.05,3.99,-18.11,-12.92,-100,52.7,-70.97,-0.69,54.67,-1.29,13.69,-1130.77,-3.14,5.25,-50.83,2100,5.17,-13.26,4.96,-3.28,4.91,-50.32,33.33,-50.3,-62.5,-304.19,0,-50,-23.09,0,40,-1.71,0.21,-192.59,213.73,-193.33,16.04,-4.78,4.24,-223.53,5.34,40.24,155.4,6.74,-4.07,-3.28,5.06,-0.23,5.82,100,-11.11,97.49,22.22,691.67,-22.33,-71.26,-50,0.67,-23.22,5.93,1.98,5.72,136.36,55.62,-92.16,5.17,-57.64,14.03,-4.32,102.94,-53.52,1.95,-18.09,-90.01,-80.14,-9.05,-53.52,124.48,-66.63,4.37,-10.72,1.95,-86.82,-18.09,-1.09,4.37,10.14,14.03,6.84,-10.72,102.94,25.51,-95.76,124.48,-49.69,-4.32,-66.63,25.51,-10.3,10.14,-35.7,-10.3,7.81,17.51,-1.09,-9.05,17.51,-58.11,7.81,6.84,-1.61,-31.61,-44.86,4.16,2.52,100.69,-0.87,-13.15,3.93,-39.53,24.73,14.47,92.84,37.22,-11.56,22.8,5.58
"Lakshmipur",2.3,0.83,-0.3,-0.41,0,-1.31,-5.02,-4.81,17,-1.31,-2.53,-0.41,-0.41,-1.31,-0.3,-0.41,-1.45,-1.31,4.72,-0.11,-1.9,-0.34,-0.56,0.32,-4.75,1.63,1.62,17.66,43.92,-100,104,1.59,-4.94,-91.43,433.33,88.89,3.52,-3.85,2.8,65.89,53.48,2.44,1.11,-26.45,-28.84,66.13,Inf,9.63,-13.95,5.83,100,52.83,64.26,-34.4,7.73,10.22,12.2,-3.21,0,-58.46,15.09,55.18,31.5,98.14,-64.58,4.05,1.24,50.43,77.78,14.84,-0.67,-37.54,1.59,-45.86,-5.46,-100,58.56,131.72,-2.98,86.59,19.68,-11.96,-5081.25,-7.31,-0.1,-114,42.31,1.87,-11.6,0.93,-23.72,-0.31,-51.69,0,-51.72,-48.65,181.95,0,-90.84,-31.93,0,-39.78,16.51,-2.54,-64,-52,34.48,15,6.7,2.62,-87.14,1.33,6.01,66.7,19.93,-107.46,-23.72,0,0.48,0.1,-34.48,7.01,22.21,158.49,-3198.9,-29.95,-73.46,-90.84,8.97,-31.74,2.55,-27.39,1.97,-33.57,77.45,-836.84,-0.1,128.34,1.62,2.91,139.44,253.59,2.05,-2.84,-52.43,101.59,25.72,322.18,177.29,80.2,-10.69,-6.53,2.05,27.73,-2.84,-5.21,-10.69,1.86,1.62,10.72,-6.53,139.44,-16.67,-94.44,177.29,127.82,2.91,34.9,-16.67,-1.7,1.86,168.72,-1.7,5.26,8.45,-5.21,25.72,8.45,122.99,5.26,10.72,-3.61,0.94,101.82,-2.12,1.89,71.56,-1.84,18.76,-40.14,-40.49,-28.28,-41.6,42.01,31.96,10.29,-3.29,14.5
"Lalmonirhat",4.35,0.34,1.42,0.92,-0.6,-0.1,-3.27,-4.37,-3.32,-0.1,5.25,0.92,0.92,-0.1,1.42,0.92,-1.3,-0.1,4.47,-1.52,3,-2.44,-2.65,1.01,-0.16,9.74,13.25,16.35,150.38,-47.62,55.95,-0.62,-11.5,-76.89,140,239.47,3.93,0,1.93,78.82,99.25,0.08,43.31,6.69,13.69,95.55,-90.53,-2.43,101.03,6.94,239.02,100.34,76.33,62.34,-2.06,10.36,-2.49,46.34,-4.55,-62.34,7.89,13.53,15.39,293.86,-2.73,-0.49,-6.92,8.3,57.87,4.97,-5.62,192.13,5.77,-39.94,-5.71,NA,97.81,-89.39,-0.55,118.6,-8.9,35.86,-2470,-16.7,-3.17,1.56,-15100,-1.74,-25.53,-2.46,-12.99,-1.73,-52.19,0,-52.24,633.29,-32631.25,0,0,-7.34,0,-23.08,10.27,-4.8,219.15,47.37,-15100,41.1,-6.57,-1.94,21.21,-1.01,-2.65,225.1,18.69,-103.29,-12.99,-3.79,-0.12,-3.17,-28.18,-15.03,-87.59,-56.82,1089.47,-7.42,-78.77,0,2.88,-7.43,-3.14,-22.42,-1.82,-2.5,94.38,53.33,-2.64,55.17,-99.18,268.16,70.38,210.27,-0.59,-1.01,-34.74,44.79,-73.33,210.57,-89.24,222.01,164.78,-9.75,-0.59,-66.14,-1.01,-21.21,164.78,16.73,-99.18,-1.82,-9.75,70.38,-98.04,-96.01,-89.24,84.46,268.16,209.73,-98.04,7.31,16.73,141.35,7.31,11.93,19.76,-21.21,-73.33,19.76,53.66,11.93,-1.82,-5.98,62.84,214.85,6.68,-3.03,25.32,-9.08,-9.23,-49.23,-54.82,67.89,-47.37,19.12,2.39,-5.03,-59.29,-4.45
"Madaripur",6.99,7.05,1.94,-0.83,0.93,-0.82,-4.15,-5.45,-17.99,-0.82,4.71,-0.83,-0.83,-0.82,1.94,-0.83,10.14,-0.82,4.33,3.29,4.04,1.81,2.39,2.88,-0.12,32.05,-1.86,-15.87,8.19,NA,-55.88,-3.8,1.37,-59.18,-46.15,5455,8.98,4,11.42,858.35,467.71,0.06,25.21,-24.16,-20.78,639.51,193.1,26.26,-28.4,13.41,120.59,305.79,47.94,13.18,-0.99,30.88,26.06,19.6,0,8.65,3.78,7.61,-6.98,328.38,118.18,-3.77,4.05,-25.75,53.9,-14.2,-0.53,-35.63,3.83,94.86,21.06,NA,539.11,7284.62,-0.88,1319.51,57.02,-4.52,-914.55,-26.49,-1.6,-745.16,-263.64,-1.1,-15.53,-1.2,-46.27,3.37,-52.57,30.72,-52.63,-53.85,-444.58,0,-57.14,-38.75,0,-38.46,16.89,-34.49,-65.71,-37.5,-263.64,9.72,21.33,-0.5,-38.89,-1.37,-4.86,133.36,-23.05,-15.55,-46.27,-6.36,2,-0.89,-44.44,-8.33,30.02,-68.42,885.29,-33.85,-70.59,-57.14,-10.83,-38.91,-1.49,-32.01,-1.08,-43.11,78.45,-400,-1.19,39.48,1455.17,-45.12,374.84,286.29,1.83,-8.29,-49.26,-26.53,110.36,290.21,107.84,13.01,-2.49,-9.68,1.83,-40.68,-8.29,14.52,-2.49,-6.11,1455.17,21.44,-9.68,374.84,566.67,-91.67,107.84,24.94,-45.12,12.45,566.67,10.27,-6.11,40,10.27,15.04,-1.31,14.52,110.36,-1.31,37.33,15.04,21.44,-19.98,-21.06,-5.07,-11.5,2.9,64.89,-0.01,7.46,-100,23.08,1.47,-100,202.47,40.94,13.8,66.53,4.88
